ukprn,he_provider,country_of_he_provider,region_of_he_provider,academic_year,int_n_consult_sme,int_n_consult_lc,int_n_consult_nc,int_n_consult_total,int_v_consult_sme_000gbp,int_v_consult_lc_000gbp,int_v_consult_nc_000gbp,int_v_consult_total_000gbp,int_n_fe_sme,int_n_fe_lc,int_n_fe_nc,int_n_fe_total,int_v_fe_sme_000gbp,int_v_fe_lc_000gbp,int_v_fe_nc_000gbp,int_v_fe_total_000gbp,cpd_sme_000gbp,cpd_lc_000gbp,cpd_nc_000gbp,cpd_indiv_000gbp,cpd_tot_rev_000gbp,cpd_lrnr_days,contract_int_n_sme,contract_int_n_lc,contract_int_n_nc,contract_int_n_total,contract_int_v_sme_000gbp,contract_int_v_lc_000gbp,contract_int_v_nc_000gbp,contract_int_v_total_000gbp,cumul_patent,n_disclosures,n_patents_filed,n_external_patents,n_patents_granted,nonsoftware_sme,nonsoftware_lc,software_sme,software_lc,license_inc_nsw_nc_000gbp,license_inc_nsw_lc_000gbp,license_inc_nsw_sme_000gbp,license_inc_ip_nc_000gbp,license_inc_ip_lc_000gbp,license_inc_ip_sme_000gbp,license_inc_sw_nc_000gbp,license_inc_sw_lc_000gbp,license_inc_sw_sme_000gbp,external_investment_spin,n_spinouts_surv3,hefunds_eu_industry,hefunds_noneu_industry,hefunds_research_councils,hefunds_total,hefunds_uk_industry,inc_collab_public,ay_cpi,bci_sme,bci_lc,bci_total,cagr_5yr_2324,cluster
10007156,The University of Salford,England,North West,2017/18,1016,338,127,1481,1319.096295,1449.313106,1434.989257,4203.398659,96,18,13,127,58.59756495,20.83468976,19.53252165,98.96477635,3579.660134,911.5176769,3005.403998,332.052868,7828.634677,32227,26,24,50,100,725.3076372,226.5772511,910.2155088,1862.100397,96,68,12,0,8,9,0,6,3,0,0,13.0216811,37.76287519,0,37.76287519,1.30216811,20.83468976,1.30216811,10365.25815,40,274.7574712,240.9011003,2272.283352,8762.289212,794.322547,6605.898822,76.795,2155.088222,1717.559737,3872.647959,-0.002410318,Large with teaching and research focus
10007156,The University of Salford,England,North West,2018/19,967,307,173,1447,1096.151009,1628.966871,939.7396705,3664.857551,117,5,18,140,66.1251189,49.59383917,11.44473212,127.1636902,2075.311424,743.9075876,2243.167495,415.8252669,5478.211773,22429,24,16,56,96,1298.341277,334.4405052,691.7704746,2324.552257,84,72,12,4,0,9,1,5,9,2.543273804,0,2.543273804,17.80291663,0,1.271636902,0,26.70437494,1.271636902,27467.35708,40,452.7027371,704.4868436,2811.58919,10185.81158,941.0113074,10164.19376,78.6388,2465.703953,2039.705591,4505.409543,-0.002410318,Large with teaching and research focus
10007156,The University of Salford,England,North West,2019/20,718,159,150,1027,1178.077682,1001.181763,931.1604618,3110.419907,54,3,14,71,22.11198986,1.228443881,30.71109702,54.05153076,697.7561244,423.8131389,1874.605362,466.8086748,3462.983301,17276,13,20,54,87,981.5266609,330.451404,824.2858441,2136.263909,72,140,8,0,8,9,1,2,8,3.685331643,0,3.685331643,87.21951555,0,0,6.142219405,15.96977045,0,32922.29601,36,151.0985974,854.9969412,2036.759955,8473.805891,750.5792113,7886.609716,81.4038,2185.401664,1348.831381,3534.233046,-0.002410318,Large with teaching and research focus
10007156,The University of Salford,England,North West,2020/21,765,248,149,1162,847.3942626,1236.67342,1234.299766,3318.367449,7,6,1,14,40.35210774,28.48384076,1.186826698,70.0227752,623.0840166,577.9846021,1993.868853,170.9030446,3365.840517,17790,10,12,50,72,981.5056796,308.5749416,1121.55123,2411.631851,44,0,16,0,0,9,1,2,8,3.560480095,0,3.560480095,0,0,0,5.934133492,15.42874708,0,12580.363,28,15.42874708,910.2960777,1615.271136,7477.0082,411.8288643,8688.758259,84.2583,1872.81253,1589.160949,3461.973479,-0.002410318,Large with teaching and research focus
10007156,The University of Salford,England,North West,2021/22,1011,275,114,1400,893.8309455,1246.963638,872.9903276,3013.784911,13,1,2,16,30.10311475,2.315624211,5.789060528,38.20779949,619.4294765,598.5888586,2271.627351,436.4951638,3926.14085,16821,13,13,42,68,934.3543692,320.7139533,761.8403655,2016.908688,92,0,4,0,0,9,1,1,7,5.789060528,0,3.473436317,0,0,0,2.315624211,25.47186632,0,18918.64981,24,2.315624211,935.5121813,1778.399394,7844.177016,500.1748296,4982.06549,86.3698,1861.761866,1595.465082,3457.226947,-0.002410318,Large with teaching and research focus
10007156,The University of Salford,England,North West,2022/23,1260,212,111,1583,1374.150948,851.9083072,1286.022502,3512.081757,85,3,28,116,75.07237957,4.352022004,23.93612102,103.3605226,607.1070695,637.5712236,3266.192514,312.2575788,4823.128386,16772,12,15,42,69,1109.765611,177.3448967,897.6045383,2184.715046,104,16,8,0,0,8,1,2,0,0,0,1.088005501,0,0,0,1.088005501,25.02412652,0,22874.22765,36,0,1015.109132,1491.655542,7249.380653,687.6194766,4657.75155,91.9113,2560.076944,1058.629352,3618.706296,-0.002410318,Large with teaching and research focus
10007156,The University of Salford,England,North West,2023/24,1211,172,74,1457,1119.67325,911.0964911,1010.715242,3041.484984,72,7,6,85,81.9779303,15.5654298,11.41464852,108.9580086,1022.12989,535.4507852,2882.7176,348.6656276,4788.963903,32659,11,21,29,61,157.7296887,1179.859579,456.5859409,1794.175209,96,28,8,0,8,6,1,3,6,0,0,2.07539064,0,0,0,1.03769532,22.82929704,1.03769532,17101.21888,40,0,983.7351636,1783.798255,8449.952992,619.5041062,6216.832663,96.3674,1362.493955,2129.350797,3491.844752,-0.002410318,Large with teaching and research focus
10007156,The University of Salford,England,North West,2024/25,755,171,237,1163,936,634,818,2388,40,8,14,62,68,8,26,102,562,499,1771,349,3181,18077,14,21,24,59,115,325,259,699,52,52,0,0,0,6,1,3,2,0,1,1,0,0,0,0,19,1,20,44,3,126,2133,7914,496,5183,100,1121,987,2108,-0.002410318,Large with teaching and research focus
10007780,SOAS University of London,England,London,2014/15,0,5,26,31,0,119.81804,269.5905899,389.4086299,0,1,84,85,0,49.0164709,170.1960795,219.2125504,0,59.90901998,739.3317693,7895.73652,8694.977309,54099,0,0,9,9,0,0,74.88627498,74.88627498,0,0,0,0,0,0,0,0,0,0,349.9231395,0,0,0,0,0,0,0,0,0,,,,,,,73.4447,0,518.7576503,518.7576503,0.329847167,"Small and mid-size, teaching focus"
10007780,SOAS University of London,England,London,2015/16,2,3,25,30,21.54104646,49.81366995,181.7525795,253.107296,0,1,89,90,0,40.38946212,161.5578485,201.9473106,26.92630808,180.4062641,547.9503694,7993.074554,8748.357495,67469,0,0,8,8,0,0,75.39366262,75.39366262,0,0,0,0,0,0,2,0,0,378.3146285,17.50210025,0,0,0,0,0,0,0,0,0,67.3157702,5.385261616,2247.000409,7760.161989,0,0,74.2768,21.54104646,107.7052323,129.2462788,0.329847167,"Small and mid-size, teaching focus"
10007780,SOAS University of London,England,London,2016/17,0,0,9,9,0,0,878.5323218,878.5323218,0,1,120,121,0,47.63127046,231.5408981,279.1721685,14.55399931,82.03163246,1268.844121,9023.47957,10388.90932,76092,0,0,9,9,0,0,574.2214272,574.2214272,0,0,0,0,0,0,2,0,0,415.4505257,9.261635922,0,0,0,0,0,0,0,0,0,2.646181692,6.61545423,2697.782235,8393.688327,1.323090846,72.76999653,75.5806,0,56.89290638,56.89290638,0.329847167,"Small and mid-size, teaching focus"
10007780,SOAS University of London,England,London,2017/18,0,0,17,17,0,0,1169.346963,1169.346963,0,1,120,121,0,31.25203464,182.3035354,213.55557,15.62601732,33.85637086,1099.029885,9004.49248,10153.00475,75550,0,0,7,7,0,0,795.6247152,795.6247152,0,0,0,0,0,1,2,0,0,471.3848558,36.46070708,1.30216811,0,0,0,0,0,0,0,0,0,22.13685787,3988.540921,10249.36519,16.92818543,0,76.795,1.30216811,67.71274171,69.01490982,0.329847167,"Small and mid-size, teaching focus"
10007780,SOAS University of London,England,London,2018/19,5,2,26,33,61.03857129,12.71636902,2137.621632,2211.376572,0,1,120,121,0,38.14910706,211.0917257,249.2408328,1.271636902,24.16110114,260.6855649,10468.11498,10754.23328,81664,0,0,5,5,0,0,829.10726,829.10726,0,0,0,0,0,0,1,0,0,432.3565466,7.629821411,0,0,0,0,0,0,0,0,0,48.32220227,29.24764874,4488.878264,10852.14932,0,2543.273804,78.6388,61.03857129,58.49529749,119.5338688,0.329847167,"Small and mid-size, teaching focus"
10007780,SOAS University of London,England,London,2019/20,5,4,25,34,65.10752569,13.51288269,2354.92692,2433.547328,0,1,95,96,0,61.42219405,138.8141586,200.2363526,0,30.71109702,115.4737248,9011.864311,9158.049133,74481,0,0,3,3,0,0,1151.051916,1151.051916,0,0,0,0,0,0,1,0,0,412.757144,4.913775524,0,0,0,0,0,0,0,0,0,4.913775524,1.228443881,3911.365317,10301.73039,0,3919.964424,81.4038,65.10752569,79.84885226,144.956378,0.329847167,"Small and mid-size, teaching focus"
10007780,SOAS University of London,England,London,2020/21,5,5,31,41,23.73653397,116.3090164,970.8242393,1110.86979,0,1,21,22,0,41.53893444,72.3964286,113.935363,0,10.68144029,60.52816162,8877.463704,8948.673306,63046,0,1,11,12,0,18.98922717,1037.286534,1056.275762,0,0,0,0,0,0,1,0,0,227.8707261,11.86826698,0,0,0,0,0,0,0,0,0,7.12096019,0,3383.642917,8310.160542,0,2930.275118,84.2583,23.73653397,188.705445,212.441979,0.329847167,"Small and mid-size, teaching focus"
10007780,SOAS University of London,England,London,2021/22,12,18,38,68,21.99843001,364.7108133,1979.858701,2366.567944,0,1,63,64,0,42.83904791,123.8858953,166.7249432,0,19.6828058,76.41559897,7907.856681,8003.955086,57802,0,1,11,12,0,130.8327679,1532.943228,1663.775996,0,0,0,0,0,1,2,0,0,524.4888838,5.789060528,1.157812106,0,0,0,0,0,0,0,0,6.946872634,164.409319,3395.862906,7060.33822,5.789060528,3346.076985,86.3698,23.15624211,544.1716896,567.3279318,0.329847167,"Small and mid-size, teaching focus"
10007780,SOAS University of London,England,London,2022/23,9,21,43,73,15.23207701,327.4896558,1400.26308,1742.984813,0,1,102,103,0,42.43221454,116.4165886,158.8488031,0,21.76011002,0,7609.510474,7631.270584,58482,0,1,10,11,0,141.4407151,812.7401092,954.1808243,0,0,0,0,0,1,2,0,0,318.7856118,4.352022004,1.088005501,0,0,0,0,0,0,0,0,23.93612102,176.2568912,3506.64173,7935.912124,5.440027505,2467.596476,91.9113,16.32008251,515.7146075,532.03469,0.329847167,"Small and mid-size, teaching focus"
10007780,SOAS University of London,England,London,2023/24,7,18,31,56,188.8605483,315.4593773,1043.921492,1548.241418,0,1,109,110,0,44.62089877,286.4039084,331.0248071,0,0,56.03554729,9151.435029,9207.470576,92976,1,1,7,9,50.84707069,3.113085961,1428.906456,1482.866613,0,0,0,0,0,1,2,0,0,329.9871118,0,0,3.113085961,0,0,0,0,0,0,0,18.67851576,348.6656276,4384.262728,9929.706519,89.24179754,1220.329697,96.3674,239.707619,363.1933621,602.900981,0.329847167,"Small and mid-size, teaching focus"
10007780,SOAS University of London,England,London,2024/25,1,21,23,45,11,116,588,715,0,1,81,82,0,45,188,233,0,0,43,8185,8228,90037,1,0,8,9,27,0,896,923,0,0,0,0,0,1,2,0,0,375,0,0,14,0,0,0,0,0,0,0,31,778,5231,10686,171,1846,100,38,161,199,0.329847167,"Small and mid-size, teaching focus"
10005700,SRUC,Scotland,Scotland,2014/15,11172,112,0,11284,11787.09968,4622.525519,0,16409.6252,0,0,0,0,0,0,0,0,0,0,0,972.1600061,972.1600061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,73.4447,11787.09968,4622.525519,16409.6252,0.006582675,Scotland
10005700,SRUC,Scotland,Scotland,2015/16,16294,160,109,16563,14350.37589,697.3913793,578.9156237,15626.68289,0,0,0,0,0,0,0,0,0,0,0,990.8881373,990.8881373,0,0,42,23,65,0,1669.431101,2805.721302,4475.152403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760.980548,22907.5566,2953.815996,1183.41124,74.2768,14350.37589,2366.82248,16717.19837,0.006582675,Scotland
10005700,SRUC,Scotland,Scotland,2016/17,17537,246,115,17898,17889.51133,1218.566669,500.1283398,19608.20634,0,0,0,0,0,0,0,0,0,0,0,1002.902861,1002.902861,0,0,49,27,76,0,964.5332268,2148.699534,3113.232761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284.977891,18143.54477,3106.617307,6110.033527,75.5806,17889.51133,2183.099896,20072.61123,0.006582675,Scotland
10005700,SRUC,Scotland,Scotland,2017/18,17863,235,109,18207,13302.94941,1399.830718,485.708705,15188.48883,0,0,0,0,0,0,0,0,0,0,0,1126.375415,1126.375415,0,0,53,31,84,0,821.6680773,1751.416108,2573.084185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932.417475,17062.30874,2237.124813,6397.551924,76.795,13302.94941,2221.498795,15524.44821,0.006582675,Scotland
10005700,SRUC,Scotland,Scotland,2018/19,11037,582,4044,15663,11100.11852,3987.853324,4937.76609,20025.73793,0,0,0,0,0,0,0,0,0,0,0,970.2589561,970.2589561,0,0,65,37,102,0,829.10726,1331.403836,2160.511096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063.866692,18371.33832,2639.918208,6795.627604,78.6388,11100.11852,4816.960584,15917.0791,0.006582675,Scotland
10005700,SRUC,Scotland,Scotland,2019/20,10670,520,4207,15397,9890.201686,3331.539805,4836.383559,18058.12505,0,0,0,0,0,0,0,0,0,18.42665821,0,1001.181763,1019.608421,0,0,55,51,106,0,845.1693901,1280.038524,2125.207914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536.783295,16080.3304,2327.901154,6825.234203,81.4038,9890.201686,4176.709195,14066.91088,0.006582675,Scotland
10005700,SRUC,Scotland,Scotland,2020/21,11043,405,4177,15625,8475.129453,4309.367742,4692.712765,17477.20996,0,0,0,0,0,0,0,0,0,0,0,200.573712,200.573712,0,0,31,52,83,0,589.8528691,1379.092624,1968.945493,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1252.102167,14614.58396,1803.976582,8710.121139,84.2583,8475.129453,4899.220611,13374.35006,0.006582675,Scotland
10005700,SRUC,Scotland,Scotland,2021/22,11079,344,4208,15631,8445.081498,4168.12358,4053.500182,16666.70526,0,0,0,0,0,0,0,0,0,0,0,235.0358574,235.0358574,0,0,24,56,80,0,295.2420869,1226.12302,1521.365107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740999.7476,8,0,0,1290.960498,15357.21977,1409.057333,7810.600465,86.3698,8445.081498,4463.365667,12908.44717,0.006582675,Scotland
10005700,SRUC,Scotland,Scotland,2022/23,11480,398,4266,16144,10216.37165,2956.110946,2527.436779,15699.91938,0,0,0,0,0,0,0,0,0,0,0,304.6415403,304.6415403,0,73,50,64,187,459.1383214,1887.689544,14351.88056,16698.70843,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176.011002,8,0,0,1083.653479,26906.37604,1435.079256,7088.355839,91.9113,10675.50998,4843.80049,15519.31047,0.006582675,Scotland
10005700,SRUC,Scotland,Scotland,2023/24,15209,64,114,15387,11776.80419,1028.356062,1167.407235,13972.56749,0,0,0,0,0,0,0,0,8.301562562,1.03769532,0,315.4593773,324.7986352,0,3380,38,95,3513,1250.422861,480.4529333,16077.0136,17807.88939,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18400.41342,8,84.05332094,94.43027414,1946.716421,27379.59102,1526.449816,5155.270351,96.3674,13027.22705,1508.808996,14536.03605,0.006582675,Scotland
10005700,SRUC,Scotland,Scotland,2024/25,18868,58,112,19038,11906,1864,1172,14942,0,0,0,0,0,0,0,0,8,1,0,268,277,0,2569,26,83,2678,1409,577,14853,16839,0,0,0,0,0,0,0,66,174,0,0,0,0,0,0,0,0,0,18000,8,0,0,2410,33328,2954,6556,100,13315,2441,15756,0.006582675,Scotland
10005790,Sheffield Hallam University,England,Yorkshire and The Humber,2014/15,77,144,136,357,442.5098067,1157.333341,3278.657275,4878.500423,7,4,75,86,6.80784318,78.97098089,122.5411772,208.3200013,119.81804,999.3913788,4487.730224,1824.501972,7431.441615,0,8,13,107,128,121.1796086,409.8321594,3280.018844,3811.030612,376,52,44,12,12,9,16,3,5,10.89254909,177.0039227,9.530980452,0,0,0,0,0,0,0,12,,,,,,,73.4447,580.0282389,1823.140404,2403.168643,0.148375002,Large with teaching and research focus
10005790,Sheffield Hallam University,England,Yorkshire and The Humber,2015/16,94,100,158,352,609.880878,1491.717468,3140.953838,5242.552183,6,4,116,126,8.077892424,86.16418586,195.2157336,289.4578119,111.7441785,3320.013786,2474.527713,1770.404756,7676.690434,0,11,11,110,132,177.7136333,553.335631,3050.750705,3781.79997,412,112,28,0,48,10,17,1,5,5.385261616,13.46315404,0,0,0,0,0,0,0,0,12,18.84841566,87.51050126,642.1924477,10695.12957,811.8281886,6202.475066,74.2768,795.6724038,2144.680439,2940.352842,0.148375002,Large with teaching and research focus
10005790,Sheffield Hallam University,England,Yorkshire and The Humber,2016/17,113,112,193,418,588.7754265,628.4681519,2131.499353,3348.742931,8,7,109,124,19.84636269,91.29326838,467.0510687,578.1906997,201.1098086,2261.162256,1938.328089,2049.467721,6450.067875,0,8,17,195,220,152.1554473,181.2634459,4244.475434,4577.894327,360,72,32,0,48,10,13,2,7,0,92.61635922,0,0,0,0,0,0,0,0,12,43.66199792,60.86217892,1436.876659,10633.68113,755.4848731,6038.586621,75.5806,760.7772365,993.6412254,1754.418462,0.148375002,Large with teaching and research focus
10005790,Sheffield Hallam University,England,Yorkshire and The Humber,2017/18,96,47,131,274,653.6883912,429.7154763,2178.527248,3261.931115,29,17,139,185,42.97154763,106.777785,181.0013673,330.7506999,183.6057035,609.4146754,1264.405235,2591.314539,4648.740152,0,10,9,155,174,87.24526336,182.3035354,4069.275343,4338.824142,372,88,4,0,48,5,13,1,5,0,26.0433622,11.71951299,0,0,0,0,0,0,0,8,28.64769842,140.6341559,1253.98789,11087.96146,714.8902923,6448.33648,76.795,795.6247152,744.8401589,1540.464874,0.148375002,Large with teaching and research focus
10005790,Sheffield Hallam University,England,Yorkshire and The Humber,2018/19,99,42,178,319,523.9144036,474.3205644,2778.526631,3776.761599,37,19,103,159,41.96401776,110.6324105,186.9306246,339.5270528,161.4978865,245.4259221,1172.449224,2634.831661,4214.204693,0,5,9,162,176,246.697559,222.5364578,4196.401776,4665.635793,336,92,8,8,12,11,10,2,4,0,7.629821411,20.34619043,25.43273804,0,0,0,0,0,0,12,53.40874988,58.49529749,1297.06964,11868.18721,838.0087183,7309.368912,78.6388,832.9221707,815.1192541,1648.041425,0.148375002,Large with teaching and research focus
10005790,Sheffield Hallam University,England,Yorkshire and The Humber,2019/20,63,30,163,256,362.3909449,197.7794648,2811.908044,3372.078453,29,11,86,126,51.594643,89.67640331,156.0123729,297.2834192,173.2105872,173.2105872,1329.176279,2454.430874,4130.028328,0,11,8,143,162,108.1030615,294.8265314,4155.825649,4558.755242,388,108,0,0,100,11,11,3,4,0,17.19821433,41.76709195,0,0,0,0,0,0,0,8,19.6551021,0,3195.182534,13584.13244,479.0931136,6451.787263,81.4038,563.8557414,599.4806139,1163.336355,0.148375002,Large with teaching and research focus
10005790,Sheffield Hallam University,England,Yorkshire and The Humber,2020/21,112,25,129,266,439.1258784,166.1557378,2396.203104,3001.48472,10,8,25,43,18.98922717,104.4407495,48.65989463,172.0898713,187.5186183,388.0923304,4024.529334,2492.336067,7092.47635,0,12,11,198,221,168.5293912,329.9378221,5481.95252,5980.419733,328,80,0,0,8,12,11,2,4,0,26.11018736,77.14373539,1.186826698,0,0,0,0,0,0,8,160.2216043,0,4771.043327,16523.00129,878.2517568,8060.926935,84.2583,703.7882321,626.6444967,1330.432729,0.148375002,Large with teaching and research focus
10005790,Sheffield Hallam University,England,Yorkshire and The Humber,2021/22,219,19,300,538,867.2012671,121.5702711,2430.24761,3419.019148,18,31,107,156,164.409319,93.78278056,210.7218032,468.9139028,436.4951638,217.6686759,6025.254198,2669.914716,9349.332753,0,12,17,178,207,87.99372003,416.812358,5596.863719,6101.669797,288,96,8,0,0,9,12,2,4,0,50.94373265,30.10311475,1.157812106,0,1.157812106,0,0,0,0,8,155.1468222,0,3432.912893,15007.56051,581.221677,6416.594689,86.3698,1150.865233,683.1091423,1833.974375,0.148375002,Large with teaching and research focus
10005790,Sheffield Hallam University,England,Yorkshire and The Humber,2022/23,202,39,196,437,916.1006318,405.8260519,2113.994688,3435.921372,32,17,71,120,113.1525721,149.0567536,182.7849242,444.9942499,170.8168637,151.2327646,7490.917874,2182.539035,9995.506537,0,14,9,151,174,145.7927371,207.8090507,4655.575539,5009.177326,228,104,20,8,0,9,13,2,5,0,21.76011002,38.08019253,2.176011002,0,1.088005501,0,0,0,0,0,0,0,4470.614603,15287.56529,771.3959002,4264.981564,91.9113,1214.214139,784.4519662,1998.666105,0.148375002,Large with teaching and research focus
10005790,Sheffield Hallam University,England,Yorkshire and The Humber,2023/24,113,55,74,242,620.5418015,882.0410222,2246.610368,3749.193192,36,11,69,116,227.2552751,150.4658214,143.2019542,520.9230507,126.5988291,141.1265635,5658.552581,1846.059975,7772.337948,0,12,13,151,176,88.20410222,316.4970727,6245.888132,6650.589307,232,64,32,12,0,7,8,1,6,18.67851576,21.79160172,15.5654298,0,0,0,0,1.03769532,0,0,0,99.61875074,166.0312512,6149.382468,19189.06186,1120.710946,5326.490079,96.3674,951.5666086,1371.833213,2323.399822,0.148375002,Large with teaching and research focus
10005790,Sheffield Hallam University,England,Yorkshire and The Humber,2024/25,108,38,71,217,541,435,2034,3010,18,19,79,116,53,163,290,506,52,159,5334,1489,7034,0,11,24,118,153,202,791,5090,6083,148,68,4,16,0,4,6,0,6,0,48,13,0,0,0,0,2,0,0,0,31,123,7570,21742,1784,5397,100,809,1439,2248,0.148375002,Large with teaching and research focus
10007157,The University of Sheffield,England,Yorkshire and The Humber,2014/15,63,138,174,375,516.034513,2017.844719,1748.254129,4282.13336,72,76,39,187,239.6360799,668.5302003,1544.018833,2452.185113,77.60941225,208.3200013,2499.840016,388.0470613,3173.816491,15969,86,328,419,833,3303.165511,20224.74052,31170.39078,54698.29681,1116,420,120,4,16,27,32,8,15,20.42352954,1455.516872,19.0619609,0,0,0,0,268.2290213,91.22509861,0,116,,,,,,,73.4447,4169.123163,24634.86133,28803.98449,0.026219528,Very large and highly research intensive
10007157,The University of Sheffield,England,Yorkshire and The Humber,2015/16,32,165,142,339,366.1977899,2415.289835,2176.992008,4958.479633,45,118,73,236,246.3757189,1233.22491,2275.273033,3754.873662,55.19893156,78.08629343,1941.386813,234.2588803,2308.930918,10533,112,361,410,883,4670.368136,18231.8032,28372.25082,51274.42216,1188,356,124,20,16,31,35,8,23,13.46315404,2467.796136,17.50210025,0,0,0,0,319.0767507,4.038946212,0,104,1894.265773,4107.608298,74597.99022,226895.8814,18431.05788,72954.13911,74.2768,5304.482692,24667.19083,29971.67352,0.026219528,Very large and highly research intensive
10007157,The University of Sheffield,England,Yorkshire and The Humber,2016/17,58,156,167,381,448.5277968,1849.681003,2490.056972,4788.265772,116,98,138,352,609.94488,1648.571194,3170.125667,5428.641741,52.92363384,76.73926907,1504.354292,272.5567143,1906.573909,10726,122,393,371,886,5236.793569,24425.58011,40665.19715,70327.57083,996,332,148,0,12,30,37,7,12,1.323090846,5967.139716,6.61545423,15.87709015,0,1.323090846,0,272.5567143,33.07727115,0,104,3512.806196,4290.783614,66689.071,206269.8629,23507.35506,66124.11121,75.5806,6336.282062,34163.52874,40499.8108,0.026219528,Very large and highly research intensive
10007157,The University of Sheffield,England,Yorkshire and The Humber,2017/18,95,152,192,439,656.2927274,2692.883651,5031.577577,8380.753955,92,79,65,236,444.0393255,601.6016668,260.433622,1306.074614,62.50406928,145.8428283,1320.398463,208.3468976,1737.092259,35221,123,409,256,788,5864.965167,27359.85416,45542.02748,78766.8468,1036,324,180,4,32,35,41,7,13,0,15650.75851,11.71951299,0,0,49.48238818,0,342.4702129,29.94986653,613039.9115,100,1670.681685,4235.952862,78352.75734,257163.8779,27730.97207,63097.85793,76.795,7056.448988,46647.5682,53704.01719,0.026219528,Very large and highly research intensive
10007157,The University of Sheffield,England,Yorkshire and The Humber,2018/19,110,160,195,465,574.7798797,2226.636215,3794.564515,6595.98061,91,57,71,219,380.2194337,384.0343444,330.6255945,1094.879373,83.92803552,311.551041,1634.053419,567.1500582,2596.682554,37028,123,446,231,800,6635.401354,31214.87103,31322.96017,69173.23255,1124,344,224,0,16,51,86,0,8,0,21386.38942,24.16110114,0,0,0,0,619.2871712,6.358184509,51038.41869,104,2670.437494,5819.010463,77831.80822,233018.5608,27536.02547,101617.7765,78.6388,7620.919953,55831.21818,63452.13813,0.026219528,Very large and highly research intensive
